SCODE,CCODE,COUNTRY,YEAR,ACTOTAL
GHA,452,Ghana,1965,0
GHA,452,Ghana,1966,0
GHA,452,Ghana,1967,0
GHA,452,Ghana,1968,0
GHA,452,Ghana,1969,0
GHA,452,Ghana,1970,0
GHA,452,Ghana,1971,0
GHA,452,Ghana,1972,0
GHA,452,Ghana,1973,0
GHA,452,Ghana,1974,0
GHA,452,Ghana,1975,0
GHA,452,Ghana,1976,0
GHA,452,Ghana,1977,0
GHA,452,Ghana,1978,0
GHA,452,Ghana,1979,0
GHA,452,Ghana,1980,0
GHA,452,Ghana,1981,1
GHA,452,Ghana,1982,0
GHA,452,Ghana,1983,0
GHA,452,Ghana,1984,0
GHA,452,Ghana,1985,0
GHA,452,Ghana,1986,0
GHA,452,Ghana,1987,0
GHA,452,Ghana,1988,0
GHA,452,Ghana,1989,0
GHA,452,Ghana,1990,0
GHA,452,Ghana,1991,0
GHA,452,Ghana,1992,0
GHA,452,Ghana,1993,0
GHA,452,Ghana,1994,1
GHA,452,Ghana,1995,0
GHA,452,Ghana,1996,0
GHA,452,Ghana,1997,0
GHA,452,Ghana,1998,0
GHA,452,Ghana,1999,0
GHA,452,Ghana,2000,0
GHA,452,Ghana,2001,0
GHA,452,Ghana,2002,0
GHA,452,Ghana,2003,0
GHA,452,Ghana,2004,0
GHA,452,Ghana,2005,0
GHA,452,Ghana,2006,0
GHA,452,Ghana,2007,0
GHA,452,Ghana,2008,0
GHA,452,Ghana,2009,0
GHA,452,Ghana,2010,0
GHA,452,Ghana,2011,0
GHA,452,Ghana,2012,0
GMY,255,Germany,1991,0
GMY,255,Germany,1992,0
GMY,255,Germany,1993,0
GMY,255,Germany,1994,0
GMY,255,Germany,1995,0
GMY,255,Germany,1996,0
GMY,255,Germany,1997,0
GMY,255,Germany,1998,0
GMY,255,Germany,1999,0
GMY,255,Germany,2000,0
GMY,255,Germany,2001,0
GMY,255,Germany,2002,0
GMY,255,Germany,2003,0
GMY,255,Germany,2004,0
GMY,255,Germany,2005,0
GMY,255,Germany,2006,0
GMY,255,Germany,2007,0
GMY,255,Germany,2008,0
GMY,255,Germany,2009,0
GMY,255,Germany,2010,0
GMY,255,Germany,2011,0
GMY,255,Germany,2012,0
GNB,404,Guinea Bissau,1962,
GNB,404,Guinea Bissau,1963,
GNB,404,Guinea Bissau,1964,
GNB,404,Guinea Bissau,1965,
GNB,404,Guinea Bissau,1966,
GNB,404,Guinea Bissau,1967,
GNB,404,Guinea Bissau,1968,
GNB,404,Guinea Bissau,1969,
GNB,404,Guinea Bissau,1970,
GNB,404,Guinea Bissau,1971,
GNB,404,Guinea Bissau,1972,
GNB,404,Guinea Bissau,1973,
GNB,404,Guinea-Bissau,1974,0
GNB,404,Guinea-Bissau,1975,0
GNB,404,Guinea-Bissau,1976,0
GNB,404,Guinea-Bissau,1977,0
GNB,404,Guinea-Bissau,1978,0
GNB,404,Guinea-Bissau,1979,0
GNB,404,Guinea-Bissau,1980,0
GNB,404,Guinea-Bissau,1981,0
GNB,404,Guinea-Bissau,1982,0
GNB,404,Guinea-Bissau,1983,0
GNB,404,Guinea-Bissau,1984,0
GNB,404,Guinea-Bissau,1985,0
GNB,404,Guinea-Bissau,1986,0
GNB,404,Guinea-Bissau,1987,0
GNB,404,Guinea-Bissau,1988,0
GNB,404,Guinea-Bissau,1989,0
GNB,404,Guinea-Bissau,1990,0
GNB,404,Guinea-Bissau,1991,0
GNB,404,Guinea-Bissau,1992,0
GNB,404,Guinea-Bissau,1993,0
GNB,404,Guinea-Bissau,1994,0
GNB,404,Guinea-Bissau,1995,0
GNB,404,Guinea-Bissau,1996,0
GNB,404,Guinea-Bissau,1997,0
GNB,404,Guinea-Bissau,1998,2
GNB,404,Guinea-Bissau,1999,2
GNB,404,Guinea-Bissau,2000,0
GNB,404,Guinea-Bissau,2001,0
GNB,404,Guinea-Bissau,2002,0
GNB,404,Guinea-Bissau,2003,0
GNB,404,Guinea-Bissau,2004,0
GNB,404,Guinea-Bissau,2005,0
GNB,404,Guinea-Bissau,2006,0
GNB,404,Guinea-Bissau,2007,0
GNB,404,Guinea-Bissau,2008,0
GNB,404,Guinea-Bissau,2009,0
GNB,404,Guinea-Bissau,2010,0
GNB,404,Guinea-Bissau,2011,0
GNB,404,Guinea-Bissau,2012,0
GRC,350,Greece,1946,5
GRC,350,Greece,1947,5
GRC,350,Greece,1948,5
GRC,350,Greece,1949,5
GRC,350,Greece,1950,0
GRC,350,Greece,1951,0
GRC,350,Greece,1952,0
GRC,350,Greece,1953,0
GRC,350,Greece,1954,0
GRC,350,Greece,1955,0
GRC,350,Greece,1956,0
GRC,350,Greece,1957,0
GRC,350,Greece,1958,0
GRC,350,Greece,1959,0
GRC,350,Greece,1960,0
GRC,350,Greece,1961,0
GRC,350,Greece,1962,0
GRC,350,Greece,1963,0
GRC,350,Greece,1964,0
GRC,350,Greece,1965,0
GRC,350,Greece,1966,0
GRC,350,Greece,1967,0
GRC,350,Greece,1968,0
GRC,350,Greece,1969,0
GRC,350,Greece,1970,0
GRC,350,Greece,1971,0
GRC,350,Greece,1972,0
GRC,350,Greece,1973,0
GRC,350,Greece,1974,0
GRC,350,Greece,1975,0
GRC,350,Greece,1976,0
GRC,350,Greece,1977,0
GRC,350,Greece,1978,0
GRC,350,Greece,1979,0
GRC,350,Greece,1980,0
GRC,350,Greece,1981,0
GRC,350,Greece,1982,0
GRC,350,Greece,1983,0
GRC,350,Greece,1984,0
GRC,350,Greece,1985,0
GRC,350,Greece,1986,0
GRC,350,Greece,1987,0
GRC,350,Greece,1988,0
GRC,350,Greece,1989,0
GRC,350,Greece,1990,0
GRC,350,Greece,1991,0
GRC,350,Greece,1992,0
GRC,350,Greece,1993,0
GRC,350,Greece,1994,0
GRC,350,Greece,1995,0
GRC,350,Greece,1996,0
GRC,350,Greece,1997,0
GRC,350,Greece,1998,0
GRC,350,Greece,1999,0
GRC,350,Greece,2000,0
GRC,350,Greece,2001,0
GRC,350,Greece,2002,0
GRC,350,Greece,2003,0
GRC,350,Greece,2004,0
GRC,350,Greece,2005,0
GRC,350,Greece,2006,0
GRC,350,Greece,2007,0
GRC,350,Greece,2008,0
GRC,350,Greece,2009,0
GRC,350,Greece,2010,0
GRC,350,Greece,2011,0
GRC,350,Greece,2012,0
GRG,372,Georgia,1991,3
GRG,372,Georgia,1992,3
GRG,372,Georgia,1993,3
GRG,372,Georgia,1994,0
GRG,372,Georgia,1995,0
GRG,372,Georgia,1996,0
GRG,372,Georgia,1997,0
GRG,372,Georgia,1998,1
GRG,372,Georgia,1999,0
GRG,372,Georgia,2000,0
GRG,372,Georgia,2001,0
GRG,372,Georgia,2002,0
GRG,372,Georgia,2003,0
GRG,372,Georgia,2004,0
GRG,372,Georgia,2005,0
GRG,372,Georgia,2006,0
GRG,372,Georgia,2007,0
GRG,372,Georgia,2008,1
GRG,372,Georgia,2009,0
GRG,372,Georgia,2010,0
GRG,372,Georgia,2011,0
GRG,372,Georgia,2012,0
GUA,90,Guatemala,1946,0
GUA,90,Guatemala,1947,0
GUA,90,Guatemala,1948,0
GUA,90,Guatemala,1949,0
GUA,90,Guatemala,1950,0
GUA,90,Guatemala,1951,0
GUA,90,Guatemala,1952,0
GUA,90,Guatemala,1953,0
GUA,90,Guatemala,1954,1
GUA,90,Guatemala,1955,0
GUA,90,Guatemala,1956,0
GUA,90,Guatemala,1957,0
GUA,90,Guatemala,1958,0
GUA,90,Guatemala,1959,0
GUA,90,Guatemala,1960,0
GUA,90,Guatemala,1961,0
GUA,90,Guatemala,1962,0
GUA,90,Guatemala,1963,0
GUA,90,Guatemala,1964,0
GUA,90,Guatemala,1965,0
GUA,90,Guatemala,1966,5
GUA,90,Guatemala,1967,5
GUA,90,Guatemala,1968,5
GUA,90,Guatemala,1969,5
GUA,90,Guatemala,1970,5
GUA,90,Guatemala,1971,5
GUA,90,Guatemala,1972,5
GUA,90,Guatemala,1973,5
GUA,90,Guatemala,1974,5
GUA,90,Guatemala,1975,5
GUA,90,Guatemala,1976,5
GUA,90,Guatemala,1977,5
GUA,90,Guatemala,1978,5
GUA,90,Guatemala,1979,5
GUA,90,Guatemala,1980,5
GUA,90,Guatemala,1981,5
GUA,90,Guatemala,1982,5
GUA,90,Guatemala,1983,5
GUA,90,Guatemala,1984,5
GUA,90,Guatemala,1985,5
GUA,90,Guatemala,1986,5
GUA,90,Guatemala,1987,5
GUA,90,Guatemala,1988,5
GUA,90,Guatemala,1989,5
GUA,90,Guatemala,1990,5
GUA,90,Guatemala,1991,5
GUA,90,Guatemala,1992,5
GUA,90,Guatemala,1993,5
GUA,90,Guatemala,1994,5
GUA,90,Guatemala,1995,5
GUA,90,Guatemala,1996,5
GUA,90,Guatemala,1997,0
GUA,90,Guatemala,1998,0
GUA,90,Guatemala,1999,0
GUA,90,Guatemala,2000,0
GUA,90,Guatemala,2001,0
GUA,90,Guatemala,2002,0
GUA,90,Guatemala,2003,0
GUA,90,Guatemala,2004,0
GUA,90,Guatemala,2005,0
GUA,90,Guatemala,2006,0
GUA,90,Guatemala,2007,0
GUA,90,Guatemala,2008,0
GUA,90,Guatemala,2009,0
GUA,90,Guatemala,2010,0
GUA,90,Guatemala,2011,0
GUA,90,Guatemala,2012,0
GUI,438,Guinea,1958,0
GUI,438,Guinea,1959,0
GUI,438,Guinea,1960,0
GUI,438,Guinea,1961,0
GUI,438,Guinea,1962,0
GUI,438,Guinea,1963,0
GUI,438,Guinea,1964,0
GUI,438,Guinea,1965,0
GUI,438,Guinea,1966,0
GUI,438,Guinea,1967,0
GUI,438,Guinea,1968,0
GUI,438,Guinea,1969,0
GUI,438,Guinea,1970,0
GUI,438,Guinea,1971,0
GUI,438,Guinea,1972,0
GUI,438,Guinea,1973,0
GUI,438,Guinea,1974,0
GUI,438,Guinea,1975,0
GUI,438,Guinea,1976,0
GUI,438,Guinea,1977,0
GUI,438,Guinea,1978,0
GUI,438,Guinea,1979,0
GUI,438,Guinea,1980,0
GUI,438,Guinea,1981,0
GUI,438,Guinea,1982,0
GUI,438,Guinea,1983,0
GUI,438,Guinea,1984,0
GUI,438,Guinea,1985,0
GUI,438,Guinea,1986,0
GUI,438,Guinea,1987,0
GUI,438,Guinea,1988,0
GUI,438,Guinea,1989,0
GUI,438,Guinea,1990,0
GUI,438,Guinea,1991,0
GUI,438,Guinea,1992,0
GUI,438,Guinea,1993,0
GUI,438,Guinea,1994,0
GUI,438,Guinea,1995,0
GUI,438,Guinea,1996,0
GUI,438,Guinea,1997,0
GUI,438,Guinea,1998,0
GUI,438,Guinea,1999,0
GUI,438,Guinea,2000,1
GUI,438,Guinea,2001,1
GUI,438,Guinea,2002,0
GUI,438,Guinea,2003,0
GUI,438,Guinea,2004,0
GUI,438,Guinea,2005,0
GUI,438,Guinea,2006,0
GUI,438,Guinea,2007,0
GUI,438,Guinea,2008,0
GUI,438,Guinea,2009,0
GUI,438,Guinea,2010,0
GUI,438,Guinea,2011,0
GUI,438,Guinea,2012,0
GUY,110,Guyana,1966,0
GUY,110,Guyana,1967,0
GUY,110,Guyana,1968,0
GUY,110,Guyana,1969,0
GUY,110,Guyana,1970,0
GUY,110,Guyana,1971,0
GUY,110,Guyana,1972,0
GUY,110,Guyana,1973,0
GUY,110,Guyana,1974,0
GUY,110,Guyana,1975,0
GUY,110,Guyana,1976,0
GUY,110,Guyana,1977,0
GUY,110,Guyana,1978,0
GUY,110,Guyana,1979,0
GUY,110,Guyana,1980,0
GUY,110,Guyana,1981,0
GUY,110,Guyana,1982,0
GUY,110,Guyana,1983,0
GUY,110,Guyana,1984,0
GUY,110,Guyana,1985,0
GUY,110,Guyana,1986,0
GUY,110,Guyana,1987,0
GUY,110,Guyana,1988,0
GUY,110,Guyana,1989,0
GUY,110,Guyana,1990,0
GUY,110,Guyana,1991,0
GUY,110,Guyana,1992,0
GUY,110,Guyana,1993,0
GUY,110,Guyana,1994,0
GUY,110,Guyana,1995,0
GUY,110,Guyana,1996,0
GUY,110,Guyana,1997,0
GUY,110,Guyana,1998,0
GUY,110,Guyana,1999,0
GUY,110,Guyana,2000,0
GUY,110,Guyana,2001,0
GUY,110,Guyana,2002,0
GUY,110,Guyana,2003,0
GUY,110,Guyana,2004,0
GUY,110,Guyana,2005,0
GUY,110,Guyana,2006,0
GUY,110,Guyana,2007,0
GUY,110,Guyana,2008,0
GUY,110,Guyana,2009,0
GUY,110,Guyana,2010,0
GUY,110,Guyana,2011,0
GUY,110,Guyana,2012,0
HAI,41,Haiti,1946,0
HAI,41,Haiti,1947,0
HAI,41,Haiti,1948,0
HAI,41,Haiti,1949,0
HAI,41,Haiti,1950,0
HAI,41,Haiti,1951,0
HAI,41,Haiti,1952,0
HAI,41,Haiti,1953,0
HAI,41,Haiti,1954,0
HAI,41,Haiti,1955,0
HAI,41,Haiti,1956,0
HAI,41,Haiti,1957,0
HAI,41,Haiti,1958,0
HAI,41,Haiti,1959,0
HAI,41,Haiti,1960,0
HAI,41,Haiti,1961,0
HAI,41,Haiti,1962,0
HAI,41,Haiti,1963,0
HAI,41,Haiti,1964,0
HAI,41,Haiti,1965,0
HAI,41,Haiti,1966,0
HAI,41,Haiti,1967,0
HAI,41,Haiti,1968,0
HAI,41,Haiti,1969,0
HAI,41,Haiti,1970,0
HAI,41,Haiti,1971,0
HAI,41,Haiti,1972,0
HAI,41,Haiti,1973,0
HAI,41,Haiti,1974,0
HAI,41,Haiti,1975,0
HAI,41,Haiti,1976,0
HAI,41,Haiti,1977,0
HAI,41,Haiti,1978,0
HAI,41,Haiti,1979,0
HAI,41,Haiti,1980,0
HAI,41,Haiti,1981,0
HAI,41,Haiti,1982,0
HAI,41,Haiti,1983,0
HAI,41,Haiti,1984,0
HAI,41,Haiti,1985,0
HAI,41,Haiti,1986,0
HAI,41,Haiti,1987,0
HAI,41,Haiti,1988,0
HAI,41,Haiti,1989,0
HAI,41,Haiti,1990,0
HAI,41,Haiti,1991,1
HAI,41,Haiti,1992,0
HAI,41,Haiti,1993,0
HAI,41,Haiti,1994,0
HAI,41,Haiti,1995,0
HAI,41,Haiti,1996,0
HAI,41,Haiti,1997,0
HAI,41,Haiti,1998,0
HAI,41,Haiti,1999,0
HAI,41,Haiti,2000,0
HAI,41,Haiti,2001,0
HAI,41,Haiti,2002,0
HAI,41,Haiti,2003,0
HAI,41,Haiti,2004,1
HAI,41,Haiti,2005,1
HAI,41,Haiti,2006,1
HAI,41,Haiti,2007,1
HAI,41,Haiti,2008,0
HAI,41,Haiti,2009,0
HAI,41,Haiti,2010,0
HAI,41,Haiti,2011,0
HAI,41,Haiti,2012,0
HON,91,Honduras,1946,0
HON,91,Honduras,1947,0
HON,91,Honduras,1948,0
HON,91,Honduras,1949,0
HON,91,Honduras,1950,0
HON,91,Honduras,1951,0
HON,91,Honduras,1952,0
HON,91,Honduras,1953,0
HON,91,Honduras,1954,0
HON,91,Honduras,1955,0
HON,91,Honduras,1956,0
HON,91,Honduras,1957,1
HON,91,Honduras,1958,0
HON,91,Honduras,1959,0
HON,91,Honduras,1960,0
HON,91,Honduras,1961,0
HON,91,Honduras,1962,0
HON,91,Honduras,1963,0
HON,91,Honduras,1964,0
HON,91,Honduras,1965,0
HON,91,Honduras,1966,0
HON,91,Honduras,1967,0
HON,91,Honduras,1968,0
HON,91,Honduras,1969,2
HON,91,Honduras,1970,1
HON,91,Honduras,1971,1
HON,91,Honduras,1972,1
HON,91,Honduras,1973,1
HON,91,Honduras,1974,1
HON,91,Honduras,1975,1
HON,91,Honduras,1976,1
HON,91,Honduras,1977,1
HON,91,Honduras,1978,1
HON,91,Honduras,1979,1
HON,91,Honduras,1980,1
HON,91,Honduras,1981,2
HON,91,Honduras,1982,2
HON,91,Honduras,1983,2
HON,91,Honduras,1984,2
HON,91,Honduras,1985,2
HON,91,Honduras,1986,2
HON,91,Honduras,1987,1
HON,91,Honduras,1988,1
HON,91,Honduras,1989,1
HON,91,Honduras,1990,1
HON,91,Honduras,1991,0
HON,91,Honduras,1992,0
HON,91,Honduras,1993,0
HON,91,Honduras,1994,0
HON,91,Honduras,1995,0
HON,91,Honduras,1996,0
HON,91,Honduras,1997,0
HON,91,Honduras,1998,0
HON,91,Honduras,1999,0
HON,91,Honduras,2000,0
HON,91,Honduras,2001,0
HON,91,Honduras,2002,0
HON,91,Honduras,2003,0
HON,91,Honduras,2004,0
HON,91,Honduras,2005,0
HON,91,Honduras,2006,0
HON,91,Honduras,2007,0
HON,91,Honduras,2008,0
HON,91,Honduras,2009,0
HON,91,Honduras,2010,0
HON,91,Honduras,2011,0
HON,91,Honduras,2012,0
HUN,310,Hungary,1946,0
HUN,310,Hungary,1947,0
HUN,310,Hungary,1948,0
HUN,310,Hungary,1949,0
HUN,310,Hungary,1950,0
HUN,310,Hungary,1951,0
HUN,310,Hungary,1952,0
HUN,310,Hungary,1953,0
HUN,310,Hungary,1954,0
HUN,310,Hungary,1955,0
HUN,310,Hungary,1956,3
HUN,310,Hungary,1957,0
HUN,310,Hungary,1958,0
HUN,310,Hungary,1959,0
HUN,310,Hungary,1960,0
HUN,310,Hungary,1961,0
HUN,310,Hungary,1962,0
HUN,310,Hungary,1963,0
HUN,310,Hungary,1964,0
HUN,310,Hungary,1965,0
HUN,310,Hungary,1966,0
HUN,310,Hungary,1967,0
HUN,310,Hungary,1968,0
HUN,310,Hungary,1969,0
HUN,310,Hungary,1970,0
HUN,310,Hungary,1971,0
HUN,310,Hungary,1972,0
HUN,310,Hungary,1973,0
HUN,310,Hungary,1974,0
HUN,310,Hungary,1975,0
HUN,310,Hungary,1976,0
HUN,310,Hungary,1977,0
HUN,310,Hungary,1978,0
HUN,310,Hungary,1979,0
HUN,310,Hungary,1980,0
HUN,310,Hungary,1981,0
HUN,310,Hungary,1982,0
HUN,310,Hungary,1983,0
HUN,310,Hungary,1984,0
HUN,310,Hungary,1985,0
HUN,310,Hungary,1986,0
HUN,310,Hungary,1987,0
HUN,310,Hungary,1988,0
HUN,310,Hungary,1989,0
HUN,310,Hungary,1990,0
HUN,310,Hungary,1991,0
HUN,310,Hungary,1992,0
HUN,310,Hungary,1993,0
HUN,310,Hungary,1994,0
HUN,310,Hungary,1995,0
HUN,310,Hungary,1996,0
HUN,310,Hungary,1997,0
HUN,310,Hungary,1998,0
HUN,310,Hungary,1999,0
HUN,310,Hungary,2000,0
HUN,310,Hungary,2001,0
HUN,310,Hungary,2002,0
HUN,310,Hungary,2003,0
HUN,310,Hungary,2004,0
HUN,310,Hungary,2005,0
HUN,310,Hungary,2006,0
HUN,310,Hungary,2007,0
HUN,310,Hungary,2008,0
HUN,310,Hungary,2009,0
HUN,310,Hungary,2010,0
HUN,310,Hungary,2011,0
HUN,310,Hungary,2012,0
IND,750,India,1946,
IND,750,India,1947,
IND,750,India,1948,
IND,750,India,1949,2
IND,750,India,1950,0
IND,750,India,1951,0
IND,750,India,1952,2
IND,750,India,1953,2
IND,750,India,1954,2
IND,750,India,1955,2
IND,750,India,1956,2
IND,750,India,1957,2
IND,750,India,1958,2
IND,750,India,1959,2
IND,750,India,1960,2
IND,750,India,1961,2
IND,750,India,1962,3
IND,750,India,1963,2
IND,750,India,1964,2
IND,750,India,1965,5
IND,750,India,1966,2
IND,750,India,1967,2
IND,750,India,1968,3
IND,750,India,1969,3
IND,750,India,1970,3
IND,750,India,1971,6
IND,750,India,1972,3
IND,750,India,1973,3
IND,750,India,1974,3
IND,750,India,1975,3
IND,750,India,1976,3
IND,750,India,1977,3
IND,750,India,1978,3
IND,750,India,1979,3
IND,750,India,1980,3
IND,750,India,1981,3
IND,750,India,1982,3
IND,750,India,1983,7
IND,750,India,1984,5
IND,750,India,1985,5
IND,750,India,1986,5
IND,750,India,1987,5
IND,750,India,1988,5
IND,750,India,1989,5
IND,750,India,1990,8
IND,750,India,1991,10
IND,750,India,1992,10
IND,750,India,1993,10
IND,750,India,1994,7
IND,750,India,1995,7
IND,750,India,1996,7
IND,750,India,1997,7
IND,750,India,1998,7
IND,750,India,1999,8
IND,750,India,2000,7
IND,750,India,2001,9
IND,750,India,2002,9
IND,750,India,2003,7
IND,750,India,2004,7
IND,750,India,2005,7
IND,750,India,2006,7
IND,750,India,2007,7
IND,750,India,2008,7
IND,750,India,2009,7
IND,750,India,2010,7
IND,750,India,2011,7
IND,750,India,2012,7
INS,850,Indonesia,1946,
INS,850,Indonesia,1949,1
INS,850,Indonesia,1950,3
INS,850,Indonesia,1951,1
INS,850,Indonesia,1952,1
INS,850,Indonesia,1953,2
INS,850,Indonesia,1954,1
INS,850,Indonesia,1955,1
INS,850,Indonesia,1956,1
INS,850,Indonesia,1957,4
INS,850,Indonesia,1958,4
INS,850,Indonesia,1959,4
INS,850,Indonesia,1960,4
INS,850,Indonesia,1961,4
INS,850,Indonesia,1962,2
INS,850,Indonesia,1963,3
INS,850,Indonesia,1964,3
INS,850,Indonesia,1965,8
INS,850,Indonesia,1966,8
INS,850,Indonesia,1967,2
INS,850,Indonesia,1968,2
INS,850,Indonesia,1969,2
INS,850,Indonesia,1970,2
INS,850,Indonesia,1971,2
INS,850,Indonesia,1972,2
INS,850,Indonesia,1973,2
INS,850,Indonesia,1974,2
INS,850,Indonesia,1975,4
INS,850,Indonesia,1976,9
INS,850,Indonesia,1977,9
INS,850,Indonesia,1978,9
INS,850,Indonesia,1979,9
INS,850,Indonesia,1980,9
INS,850,Indonesia,1981,9
INS,850,Indonesia,1982,9
INS,850,Indonesia,1983,9
INS,850,Indonesia,1984,9
INS,850,Indonesia,1985,9
INS,850,Indonesia,1986,9
INS,850,Indonesia,1987,9
INS,850,Indonesia,1988,9
INS,850,Indonesia,1989,9
INS,850,Indonesia,1990,9
INS,850,Indonesia,1991,9
INS,850,Indonesia,1992,7
INS,850,Indonesia,1993,2
INS,850,Indonesia,1994,0
INS,850,Indonesia,1995,0
INS,850,Indonesia,1996,0
INS,850,Indonesia,1997,1
INS,850,Indonesia,1998,3
INS,850,Indonesia,1999,4
INS,850,Indonesia,2000,2
INS,850,Indonesia,2001,3
INS,850,Indonesia,2002,2
INS,850,Indonesia,2003,1
INS,850,Indonesia,2004,1
INS,850,Indonesia,2005,1
INS,850,Indonesia,2006,0
INS,850,Indonesia,2007,0
INS,850,Indonesia,2008,0
INS,850,Indonesia,2009,0
INS,850,Indonesia,2010,0
INS,850,Indonesia,2011,0
INS,850,Indonesia,2012,0
IRE,205,Ireland,1946,0
IRE,205,Ireland,1947,0
IRE,205,Ireland,1948,0
IRE,205,Ireland,1949,0
IRE,205,Ireland,1950,0
IRE,205,Ireland,1951,0
IRE,205,Ireland,1952,0
IRE,205,Ireland,1953,0
IRE,205,Ireland,1954,0
IRE,205,Ireland,1955,0
IRE,205,Ireland,1956,0
IRE,205,Ireland,1957,0
IRE,205,Ireland,1958,0
IRE,205,Ireland,1959,0
IRE,205,Ireland,1960,0
IRE,205,Ireland,1961,0
IRE,205,Ireland,1962,0
IRE,205,Ireland,1963,0
IRE,205,Ireland,1964,0
IRE,205,Ireland,1965,0
IRE,205,Ireland,1966,0
IRE,205,Ireland,1967,0
IRE,205,Ireland,1968,0
IRE,205,Ireland,1969,0
IRE,205,Ireland,1970,0
IRE,205,Ireland,1971,0
IRE,205,Ireland,1972,0
IRE,205,Ireland,1973,0
IRE,205,Ireland,1974,0
IRE,205,Ireland,1975,0
IRE,205,Ireland,1976,0
IRE,205,Ireland,1977,0
IRE,205,Ireland,1978,0
IRE,205,Ireland,1979,0
IRE,205,Ireland,1980,0
IRE,205,Ireland,1981,0
IRE,205,Ireland,1982,0
IRE,205,Ireland,1983,0
IRE,205,Ireland,1984,0
IRE,205,Ireland,1985,0
IRE,205,Ireland,1986,0
IRE,205,Ireland,1987,0
IRE,205,Ireland,1988,0
IRE,205,Ireland,1989,0
IRE,205,Ireland,1990,0
IRE,205,Ireland,1991,0
IRE,205,Ireland,1992,0
IRE,205,Ireland,1993,0
IRE,205,Ireland,1994,0
IRE,205,Ireland,1995,0
IRE,205,Ireland,1996,0
IRE,205,Ireland,1997,0
IRE,205,Ireland,1998,0
IRE,205,Ireland,1999,0
IRE,205,Ireland,2000,0
IRE,205,Ireland,2001,0
IRE,205,Ireland,2002,0
IRE,205,Ireland,2003,0
IRE,205,Ireland,2004,0
IRE,205,Ireland,2005,0
IRE,205,Ireland,2006,0
IRE,205,Ireland,2007,0
IRE,205,Ireland,2008,0
IRE,205,Ireland,2009,0
IRE,205,Ireland,2010,0
IRE,205,Ireland,2011,0
IRE,205,Ireland,2012,0
IRN,630,Iran,1946,2
IRN,630,Iran,1947,2
IRN,630,Iran,1948,0
IRN,630,Iran,1949,0
IRN,630,Iran,1950,0
IRN,630,Iran,1951,0
IRN,630,Iran,1952,0
IRN,630,Iran,1953,1
IRN,630,Iran,1954,0
IRN,630,Iran,1955,0
IRN,630,Iran,1956,0
IRN,630,Iran,1957,0
IRN,630,Iran,1958,0
IRN,630,Iran,1959,0
IRN,630,Iran,1960,0
IRN,630,Iran,1961,0
IRN,630,Iran,1962,0
IRN,630,Iran,1963,1
IRN,630,Iran,1964,0
IRN,630,Iran,1965,0
IRN,630,Iran,1966,0
IRN,630,Iran,1967,0
IRN,630,Iran,1968,0
IRN,630,Iran,1969,0
IRN,630,Iran,1970,0
IRN,630,Iran,1971,0
IRN,630,Iran,1972,0
IRN,630,Iran,1973,0
IRN,630,Iran,1974,1
IRN,630,Iran,1975,1
IRN,630,Iran,1976,0
IRN,630,Iran,1977,0
IRN,630,Iran,1978,4
IRN,630,Iran,1979,7
IRN,630,Iran,1980,13
IRN,630,Iran,1981,13
IRN,630,Iran,1982,13
IRN,630,Iran,1983,13
IRN,630,Iran,1984,13
IRN,630,Iran,1985,13
IRN,630,Iran,1986,10
IRN,630,Iran,1987,10
IRN,630,Iran,1988,10
IRN,630,Iran,1989,4
IRN,630,Iran,1990,4
IRN,630,Iran,1991,4
IRN,630,Iran,1992,4
IRN,630,Iran,1993,4
IRN,630,Iran,1994,0
IRN,630,Iran,1995,0
IRN,630,Iran,1996,0
IRN,630,Iran,1997,0
IRN,630,Iran,1998,0
IRN,630,Iran,1999,0
IRN,630,Iran,2000,0
IRN,630,Iran,2001,0
IRN,630,Iran,2002,0
IRN,630,Iran,2003,0
IRN,630,Iran,2004,0
IRN,630,Iran,2005,0
IRN,630,Iran,2006,0
IRN,630,Iran,2007,0
IRN,630,Iran,2008,0
IRN,630,Iran,2009,0
IRN,630,Iran,2010,0
IRN,630,Iran,2011,0
IRN,630,Iran,2012,0
IRQ,645,Iraq,1946,0
IRQ,645,Iraq,1947,0
IRQ,645,Iraq,1948,0
IRQ,645,Iraq,1949,0
IRQ,645,Iraq,1950,0
IRQ,645,Iraq,1951,0
IRQ,645,Iraq,1952,0
IRQ,645,Iraq,1953,0
IRQ,645,Iraq,1954,0
IRQ,645,Iraq,1955,0
IRQ,645,Iraq,1956,0
IRQ,645,Iraq,1957,0
IRQ,645,Iraq,1958,1
IRQ,645,Iraq,1959,1
IRQ,645,Iraq,1960,0
IRQ,645,Iraq,1961,5
IRQ,645,Iraq,1962,5
IRQ,645,Iraq,1963,5
IRQ,645,Iraq,1964,5
IRQ,645,Iraq,1965,5
IRQ,645,Iraq,1966,5
IRQ,645,Iraq,1967,5
IRQ,645,Iraq,1968,5
IRQ,645,Iraq,1969,5
IRQ,645,Iraq,1970,5
IRQ,645,Iraq,1971,5
IRQ,645,Iraq,1972,5
IRQ,645,Iraq,1973,5
IRQ,645,Iraq,1974,6
IRQ,645,Iraq,1975,6
IRQ,645,Iraq,1976,5
IRQ,645,Iraq,1977,5
IRQ,645,Iraq,1978,5
IRQ,645,Iraq,1979,8
IRQ,645,Iraq,1980,14
IRQ,645,Iraq,1981,14
IRQ,645,Iraq,1982,14
